gameId,week,nflPlayId,nflPlayType,nflPlayDescription,nflPlayUrl,offensePlayer1,offensePlayer2,offensePlayer3,offensePlayer4,offensePlayer5,offensePlayer6,offensePlayer7,offensePlayer8,offensePlayer9,offensePlayer10,offensePlayer11,defensePlayer1,defensePlayer2,defensePlayer3,defensePlayer4,defensePlayer5,defensePlayer6,defensePlayer7,defensePlayer8,defensePlayer9,defensePlayer10,defensePlayer11
2025002,1,1186,RUSH,(15:00) (Shotgun) K.Mitchell right end to BAL 38 for 4 yards (H.Wohler).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1186,Chris Lammons (46407),Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Keith Kirkwood (46542),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Keaton Mitchell (56205),Devontez Walker (57234),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1213,PENALTY,"(14:20) D.Leary pass incomplete deep right to D.Wade.
PENALTY on IND-S.Womack, Defensive Pass Interference, 17 yards, enforced at BAL 38 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1213,Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Keaton Mitchell (56205),Devontez Walker (57234),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),Lucas Scott (59092)
2025002,1,1247,RUSH,(14:14) R.Ali left end to IND 38 for 7 yards (E.Johnson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1247,Chris Lammons (46407),Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Scotty Washington (52671),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1269,RUSH,(13:36) K.Mitchell left tackle to IND 36 for 2 yards (C.McGrone).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1269,Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Keaton Mitchell (56205),Devontez Walker (57234),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),Lucas Scott (59092)
2025002,1,1291,RUSH,(12:58) R.Ali up the middle to IND 36 for no gain (N.Gallimore; T.Smith).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1291,Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),Lucas Scott (59092)
2025002,1,1313,RUSH,(12:22) D.Leary up the middle to IND 34 for 2 yards (E.Johnson; J.Bachie).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1313,Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Scotty Washington (52671),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1335,RUSH,(11:44) R.Ali left guard to IND 33 for 1 yard (I.Land; H.Wohler).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1335,Chris Lammons (46407),Neville Gallimore (52490),Joe Bachie (52797),Cameron McGrone (53606),Eric Johnson (54624),Samuel Womack (54637),Rodney Thomas (54704),Isaiah Land (56456),Durell Nchami (57034),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Keith Kirkwood (46542),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1357,PENALTY,"(11:06) (Shotgun) D.Leary pass incomplete deep left to D.Walker.
PENALTY on IND-J.Edwards, Defensive Pass Interference, 22 yards, enforced at IND 33 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1357,Josh Tupou (45226),Chris Lammons (46407),Joe Bachie (52797),Cameron McGrone (53606),Samuel Womack (54637),Rodney Thomas (54704),Adetomiwa Adebawore (55975),Isaiah Land (56456),Durell Nchami (57034),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Keith Kirkwood (46542),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Keaton Mitchell (56205),Devontez Walker (57234),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1391,RUSH,(11:01) K.Mitchell right end to IND 11 for no gain (J.Bachie).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1391,Josh Tupou (45226),Joe Bachie (52797),Cameron McGrone (53606),Samuel Womack (54637),Rodney Thomas (54704),Adetomiwa Adebawore (55975),Isaiah Land (56456),JT Tuimoloau (58250),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Keaton Mitchell (56205),Devontez Walker (57234),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),Lucas Scott (59092)
2025002,1,1413,PASS,(10:21) (Shotgun) D.Leary pass incomplete short right to D.Walker.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1413,Josh Tupou (45226),Chris Lammons (46407),Joe Bachie (52797),Cameron McGrone (53606),Samuel Womack (54637),Rodney Thomas (54704),Adetomiwa Adebawore (55975),Isaiah Land (56456),JT Tuimoloau (58250),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Keith Kirkwood (46542),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1439,INTERCEPTION,(10:16) (Shotgun) D.Leary pass short middle intended for D.Wade INTERCEPTED by J.Bachie at IND 9. J.Bachie to IND 9 for no gain (D.Wade).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1439,Josh Tupou (45226),Chris Lammons (46407),Joe Bachie (52797),Cameron McGrone (53606),Samuel Womack (54637),Rodney Thomas (54704),Adetomiwa Adebawore (55975),Isaiah Land (56456),JT Tuimoloau (58250),Hunter Wohler (58437),Johnathan Edwards (58783),Joe Noteboom (46158),Keith Kirkwood (46542),Scotty Washington (52671),Ben Cleveland (53523),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Corey Bullock (57386),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346)
2025002,1,1478,TIMEOUT,Timeout at 10:09.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1478,,,,,,,,,,,,,,,,,,,,,,
2025002,1,1466,PASS,(10:09) D.Jones pass short right to A.Ogletree to IND 16 for 7 yards (B.Brade).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1466,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Tyler Goodson (54798),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),Brent Urban (41363),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Basil Okoye (56592),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Aeneas Peebles (58415)
2025002,1,1498,RUSH,(9:33) (Shotgun) T.Goodson left tackle to IND 18 for 2 yards (A.Peebles; T.Simpson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1498,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Tyler Goodson (54798),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),Brent Urban (41363),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Basil Okoye (56592),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Aeneas Peebles (58415)
2025002,1,1520,RUSH,(9:02) (Shotgun) T.Goodson up the middle to IND 23 for 5 yards (T.Simpson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1520,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Tyler Goodson (54798),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),Brent Urban (41363),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Basil Okoye (56592),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Aeneas Peebles (58415)
2025002,1,1542,PASS,(8:26) (Shotgun) D.Jones pass incomplete deep right to A.Mitchell (T.Tampa) [B.Okoye].,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1542,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Tyler Goodson (54798),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),Brent Urban (41363),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Basil Okoye (56592),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Aeneas Peebles (58415)
2025002,1,1565,PASS,(8:19) (Shotgun) D.Jones pass incomplete short middle to D.Giddens.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1565,Daniel Jones (47789),Ashton Dulin (48118),D.J. Montgomery (48142),Andrew Ogletree (54657),Blake Freeland (55971),Matt Goncalves (57200),Tanor Bortolini (57238),Anthony Gould (57263),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),Brent Urban (41363),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Basil Okoye (56592),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Keyon Martin (59091)
2025002,1,1588,PASS,(8:15) (Shotgun) D.Jones pass incomplete short left to A.Mitchell (J.Armour-Davis).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1588,Daniel Jones (47789),Ashton Dulin (48118),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Anthony Gould (57263),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),Jalyn Armour-Davis (54584),Jacob Hummel (55212),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Mike Green (58264),Aeneas Peebles (58415),Keyon Martin (59091)
2025002,1,1611,PUNT,"(8:09) R.Sanchez punts 55 yards to BAL 22, Center-L.Rhodes. L.Wester to BAL 31 for 9 yards (H.Wohler).
PENALTY on BAL-K.Jackson, Offensive Holding, 10 yards, enforced at BAL 22.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1611,Luke Rhodes (43873),Rigoberto Sanchez (45153),Chris Lammons (46407),D.J. Montgomery (48142),Cameron McGrone (53606),Segun Olubi (55115),Adetomiwa Adebawore (55975),Liam Anderson (56180),Austin Ajiake (56328),JT Tuimoloau (58250),Hunter Wohler (58437),Keith Kirkwood (46542),Jalyn Armour-Davis (54584),Jacob Hummel (55212),William Kwenkeu (55218),Adisa Isaac (57214),T.J. Tampa (57251),Rasheen Ali (57286),Beau Brade (57385),Teddye Buchanan (58334),LaJohntay Wester (58408),Keondre Jackson (58538)
2025002,1,1660,TIMEOUT,Timeout at 07:58.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1660,,,,,,,,,,,,,,,,,,,,,,
2025002,1,1648,RUSH,(7:58) D.Johnson left tackle to BAL 14 for 2 yards (I.Land).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1648,Josh Tupou (45226),Samuel Womack (54637),Rodney Thomas (54704),Segun Olubi (55115),Adetomiwa Adebawore (55975),Austin Ajiake (56328),Isaiah Land (56456),JT Tuimoloau (58250),Tim Smith (58395),Hunter Wohler (58437),Johnathan Edwards (58783),D'Ernest Johnson (47605),Ben Cleveland (53523),Zaire Mitchell-Paden (54923),Devontez Walker (57234),Devin Leary (57338),Nick Samac (57348),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),Gerad Lichtenhan (58532),Lucas Scott (59092)
2025002,1,1677,RUSH,(7:22) (Shotgun) R.Ali up the middle to BAL 17 for 3 yards (H.Wohler).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1677,Josh Tupou (45226),Samuel Womack (54637),Rodney Thomas (54704),Segun Olubi (55115),Adetomiwa Adebawore (55975),Austin Ajiake (56328),Isaiah Land (56456),Alex Johnson (57621),JT Tuimoloau (58250),Hunter Wohler (58437),Johnathan Edwards (58783),Scotty Washington (52671),Ben Cleveland (53523),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Nick Samac (57348),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),LaJohntay Wester (58408),Gerad Lichtenhan (58532)
2025002,1,1699,PENALTY,"(6:41) (Shotgun) PENALTY on BAL-D.Walker, False Start, 5 yards, enforced at BAL 17 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1699,Samuel Womack (54637),Rodney Thomas (54704),Segun Olubi (55115),Adetomiwa Adebawore (55975),Austin Ajiake (56328),Isaiah Land (56456),Durell Nchami (57034),Alex Johnson (57621),JT Tuimoloau (58250),Hunter Wohler (58437),Johnathan Edwards (58783),Scotty Washington (52671),Ben Cleveland (53523),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Nick Samac (57348),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),LaJohntay Wester (58408),Gerad Lichtenhan (58532)
2025002,1,1723,PASS,(6:20) (Shotgun) D.Leary pass incomplete short right to D.Wade (A.Johnson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1723,Samuel Womack (54637),Rodney Thomas (54704),Segun Olubi (55115),Adetomiwa Adebawore (55975),Austin Ajiake (56328),Isaiah Land (56456),Durell Nchami (57034),Alex Johnson (57621),JT Tuimoloau (58250),Hunter Wohler (58437),Johnathan Edwards (58783),Scotty Washington (52671),Ben Cleveland (53523),Devontez Walker (57234),Rasheen Ali (57286),Devin Leary (57338),Nick Samac (57348),Darrian Dalcourt (57390),Dayton Wade (57403),Carson Vinson (58346),LaJohntay Wester (58408),Gerad Lichtenhan (58532)
2025002,1,1746,PUNT,"(6:16) J.Stout punts 43 yards to IND 45, Center-N.Moore, out of bounds.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1746,Laquon Treadwell (43312),Chris Lammons (46407),Duke Shelley (47988),Segun Olubi (55115),Daniel Scott (56023),Liam Anderson (56180),Austin Ajiake (56328),Anthony Gould (57263),JT Tuimoloau (58250),DJ Giddens (58356),Trey Washington (58793),Anthony Miller (46120),Nick Moore (48543),Jordan Stout (54595),Jacob Hummel (55212),Trenton Simpson (55951),Adisa Isaac (57214),Devontez Walker (57234),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Teddye Buchanan (58334)
2025002,1,1765,RUSH,(6:08) (Shotgun) D.Giddens right end to IND 48 for 3 yards (C.Ravenell; A.Isaac).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1765,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Adedayo Odeleye (55066),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539)
2025002,1,1787,PASS,(5:29) (Shotgun) D.Jones pass deep left to A.Dulin to BAL 27 for 25 yards (B.Brade).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1787,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Anthony Gould (57263),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539),Keyon Martin (59091)
2025002,1,1812,PENALTY,"(4:36) (Shotgun) PENALTY on IND-M.Goncalves, False Start, 5 yards, enforced at BAL 27 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1812,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Adedayo Odeleye (55066),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539)
2025002,1,1836,PASS,(4:15) (Shotgun) D.Jones pass short left to W.Mallory ran ob at BAL 17 for 15 yards.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1836,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539),Keyon Martin (59091)
2025002,1,1866,RUSH,(3:45) D.Giddens right tackle to BAL 15 for 2 yards (J.Jones).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1866,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Anthony Gould (57263),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539),Keyon Martin (59091)
2025002,1,1888,PASS,(3:06) (Shotgun) D.Jones pass short right to A.Gould pushed ob at BAL 11 for 4 yards (T.Tampa).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1888,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Anthony Gould (57263),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Trenton Simpson (55951),Adisa Isaac (57214),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),C.J. Ravenell (57486),Teddye Buchanan (58334),Jayson Jones (58539),Keyon Martin (59091)
2025002,1,1918,PENALTY,"(2:29) (Shotgun) D.Jones pass short right to A.Dulin for 11 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on IND-A.Ogletree, Offensive Pass Interference, 10 yards, enforced at BAL 11 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5b339-3ca3-11f0-b670-ae1250fadad1&playId=1918,Daniel Jones (47789),Ashton Dulin (48118),Andrew Ogletree (54657),Blake Freeland (55971),Will Mallory (56027),Adonai Mitchell (57173),Matt Goncalves (57200),Tanor Bortolini (57238),Dalton Tucker (57698),Jalen Travis (58332),DJ Giddens (58356),David Ojabo (54510),Jalyn Armour-Davis (54584),Trenton Simpson (55951),Basil Okoye (56592),T.J. Tampa (57251),Sanoussi Kane (57370),Beau Brade (57385),Mike Green (58264),Teddye Buchanan (58334),Aeneas Peebles (58415),Keyon Martin (59091)
